author,genre,imgURL,old_price,price,title
Nir Eyal,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_176077.jpg,99.000,77.220,Dẫn Dắt Người Dùng (Tái Bản 2018)
Patrick Lencioni,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_180164_1_43_1_57_1_4_1_2_1_210_1_29_1_98_1_25_1_21_1_5_1_3_1_18_1_18_1_45_1_26_1_32_1_14_1_2179.jpg,114.000,77.520,5 Điểm Chết Trong Teamwork
Lê Tiến Thành,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_573.jpg,69.000,44.850,Nghệ Thuật Quản Lý Nhân Sự (Tái Bản 2019)
Tim J Smith,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_41301.jpg,199.000,179.100,Định Giá Dựa Trên Giá Trị - Pricing Done Right
Michelle Nguyen,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_180164_1_43_1_57_1_4_1_2_1_210_1_29_1_98_1_25_1_21_1_5_1_3_1_18_1_18_1_45_1_26_1_32_1_14_1_1703_1_1.jpg,186.000,148.800,Nhà Lãnh Đạo Kim Cương (7 Bước Xây Dựng Đội Ngũ Tài Năng Giúp Doanh Nghiệp Tăng 300% Lợi Nhuận) - Tái Bản
"Joseph L. Bower,Herman B. Leonard,Lynn S. Paine",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_181132.jpg,646.000,549.100,Capitalism at Risk
Tịch Tông Long,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/1/2/12_phuong_phap_khich_le_nhan_vien_tien_khong_lam_duoc_1_2020_05_15_11_54_47.png,68.000,44.200,12 Phương Pháp Khích Lệ Nhân Viên Tiến Không Làm Được
"Richard M Burton, Børge Obel, Dorthe Døjbak Håkonsson",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_34382.jpg,175.000,140.000,Thiết Kế Tổ Chức - Organizational Design
TS Đinh Bá Hùng Anh,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_49621.jpg,249.000,199.200,Quản Trị Dự Án (Ms.Project)
Welby Altidor,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_434.jpg,139.000,90.350,Nghệ Thuật Quản Lý Nhân Sự
"Leonard J Marcus, Eric J McNulty, Joseph M Henderson, Barry G Dorn",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_45020.jpg,155.000,108.500,Thuật Lãnh Đạo Trong Khủng Hoảng Và Biến Động
