author,genre,imgURL,old_price,price,title
Nhiều Tác Giả,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_186421.jpg,0.00,9.600,Bài Tập Ngữ Văn 12/1 (T9)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38168.jpg,0.00,7.000,Giáo Dục Công Dân 12 (2020)
Nhiều Tác Giả,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_5074_1.jpg,27.000,25.650,Tiếng Anh Lớp 11 - Tập 2 - Sách Bài Tập (Tái Bản)
"Lê Thông, Nguyễn Quý Thao, Phí Công Việt",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38175.jpg,0.00,14.500,Bài Tập Địa Lí 12 (2020)
"Nguyễn Mộng Hy, Khu Quốc Anh, Trần Đức Huyền, Trần Văn Hạo",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38152.jpg,0.00,17.500,Bài Tập Hình Học 12 (2020)
"Vũ Tuấn, Doãn Minh Cường, Trần Văn Hạo, Đỗ Mạnh Hùng, Phạm Thu, Nguyễn Tiến Tài",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38102.jpg,0.00,21.000,Bài Tập Hình Học 10 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38163.jpg,0.00,10.000,Công Nghệ 12 (2020)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38149.jpg,0.00,16.000,Tiếng Anh 11 (2020)
"Lương Duyên Bình, Vũ Quang, Nguyễn Xuân Chi, Bùi Quang Hân, Đoàn Duy Hinh",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38128.jpg,0.00,18.000,Bài Tập Vật Lí 11 (2020)
Nhiều Tác Giả,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/camscanner-08-10-2020-11.46.50_45---copy.jpg,33.000,31.350,Tiếng Anh Lớp 12 - Sách Bài Tập Tập 1 (2020)
Nhiều Tác Giả,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_186411.jpg,0.00,9.800,Bài Tập Ngữ Văn 11/1 (T9)
"Hồ Sĩ Đàm, Nguyễn Thanh Tùng",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38132.jpg,0.00,8.200,Bài Tập Tin Học 11 (2020)
"Nguyễn Mộng Hy, Khu Quốc Anh, Nguyễn Hà Thanh",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38127.jpg,0.00,21.000,Bài Tập Hình Học 11 (2020)
